x1,x2,x3,x4
2,Traffic Violation Arrest,25,29
20,Recovered Vehicle,23,30
3,Non-Criminal,18,26
0,Other Miscellaneous,19,27
0,Other Offenses,19,27
0,Warrant,19,27
3,Burglary,2,33
3,Other Miscellaneous,2,33
16,Larceny Theft,27,25
0,Larceny Theft,25,22
16,Larceny Theft,22,25
9,Larceny Theft,21,33
5,Assault,29,29
2,Larceny Theft,32,19
18,Larceny Theft,25,24
10,Larceny Theft,22,6
6,Larceny Theft,27,33
12,Larceny Theft,23,22
21,Larceny Theft,24,25
16,Larceny Theft,26,25
18,Larceny Theft,28,23
9,Malicious Mischief,22,25
20,Larceny Theft,21,25
9,Larceny Theft,25,25
23,Lost Property,27,26
9,Larceny Theft,25,30
14,Larceny Theft,22,26
0,Larceny Theft,25,23
8,Larceny Theft,25,25
17,Larceny Theft,3,14
23,Larceny Theft,22,25
0,Larceny Theft,24,33
2,Lost Property,28,24
0,Larceny Theft,27,26
10,Larceny Theft,26,22
21,Larceny Theft,23,26
11,Lost Property,25,32
8,Larceny Theft,26,31
21,Larceny Theft,20,30
22,Larceny Theft,26,25
11,Larceny Theft,4,11
22,Larceny Theft,29,25
6,Larceny Theft,19,12
21,Larceny Theft,31,23
17,Lost Property,32,19
21,Larceny Theft,17,26
21,Larceny Theft,26,25
18,Larceny Theft,19,12
9,Larceny Theft,25,30
9,Larceny Theft,25,30
14,Larceny Theft,26,23
12,Malicious Mischief,10,32
19,Malicious Mischief,27,32
6,Other Offenses,32,28
20,Assault,8,37
13,Lost Property,18,19
12,Fraud,23,14
12,Case Closure,23,14
9,Non-Criminal,23,24
13,Larceny Theft,25,30
14,Missing Person,16,33
12,Assault,30,29
7,Suspicious,22,33
7,Non-Criminal,22,33
7,Missing Person,16,8
18,Motor Vehicle Theft,14,31
2,Lost Property,27,28
7,Assault,11,34
0,Missing Person,16,33
10,Larceny Theft,22,26
10,Motor Vehicle Theft,24,33
7,Juvenile Offenses,11,9
7,Missing Person,11,9
7,Disorderly Conduct,12,5
16,Miscellaneous Investigation,17,29
7,Assault,21,19
7,Other Miscellaneous,21,19
7,Malicious Mischief,21,19
17,Malicious Mischief,25,32
8,Lost Property,10,7
21,Motor Vehicle Theft,9,30
12,Fraud,27,26
13,Larceny Theft,26,29
14,Assault,24,26
9,Non-Criminal,26,29
22,Non-Criminal,17,29
0,Larceny Theft,17,28
22,Motor Vehicle Theft,11,31
9,Motor Vehicle Theft,8,33
9,Malicious Mischief,29,27
9,Other Miscellaneous,20,25
9,Warrant,20,25
9,Larceny Theft,23,27
7,Malicious Mischief,3,11
16,Missing Person,17,29
8,Larceny Theft,22,25
7,Assault,30,31
7,Offences Against The Family And Children,30,31
17,Motor Vehicle Theft,22,24
3,Malicious Mischief,30,30
9,Recovered Vehicle,25,31
2,Other Miscellaneous,22,14
8,Recovered Vehicle,12,26
10,Larceny Theft,20,21
10,Forgery And Counterfeiting,20,21
6,Missing Person,26,26
11,Disorderly Conduct,23,32
11,Burglary,20,17
11,Fire Report,9,26
9,Burglary,25,32
22,Larceny Theft,23,25
8,Assault,26,23
0,Larceny Theft,18,21
0,Forgery And Counterfeiting,23,30
0,Suspicious Occ,23,30
0,Courtesy Report,23,30
11,Non-Criminal,18,25
22,Lost Property,24,11
10,Other Miscellaneous,16,34
8,Motor Vehicle Theft,22,29
16,Burglary,26,11
18,Motor Vehicle Theft,7,31
7,Assault,32,29
17,Malicious Mischief,31,29
9,Larceny Theft,24,19
21,Assault,16,26
21,Disorderly Conduct,16,26
0,Larceny Theft,14,19
23,Assault,4,27
23,Suspicious Occ,4,27
23,Lost Property,4,27
9,Robbery,25,28
14,Larceny Theft,31,26
13,Fraud,9,7
10,Miscellaneous Investigation,27,29
12,Recovered Vehicle,19,29
10,Assault,14,26
10,Malicious Mischief,14,26
22,Larceny Theft,25,23
22,Offences Against The Family And Children,25,23
11,Larceny Theft,26,26
11,Burglary,11,34
7,Non-Criminal,7,11
7,Other Miscellaneous,7,11
0,Burglary,27,27
18,Malicious Mischief,23,24
11,Larceny Theft,8,30
11,Warrant,8,30
10,Disorderly Conduct,13,33
23,Malicious Mischief,19,9
12,Recovered Vehicle,20,27
16,Motor Vehicle Theft,1,25
21,Other,14,27
12,Larceny Theft,22,30
12,Other Miscellaneous,22,30
12,Other Miscellaneous,22,30
12,Recovered Vehicle,5,34
11,Non-Criminal,9,11
15,Larceny Theft,3,13
13,Assault,28,31
17,Burglary,26,29
17,Larceny Theft,26,29
17,Other Miscellaneous,26,29
13,Recovered Vehicle,11,30
3,Motor Vehicle Theft,21,25
12,Disorderly Conduct,1,14
13,Drug Offense,25,27
13,Warrant,25,27
11,Assault,19,22
12,Fraud,10,28
13,Robbery,15,29
12,Offences Against The Family And Children,13,10
12,Non-Criminal,13,10
21,Non-Criminal,32,29
17,Other Miscellaneous,29,25
17,Malicious Mischief,29,25
11,Non-Criminal,22,28
15,Drug Offense,25,26
15,Other Miscellaneous,25,26
14,Larceny Theft,24,10
13,Assault,4,21
13,Offences Against The Family And Children,4,21
14,Recovered Vehicle,14,27
1,Burglary,27,32
10,Larceny Theft,24,27
11,Larceny Theft,26,29
13,Larceny Theft,21,2
13,Larceny Theft,12,11
21,Offences Against The Family And Children,18,29
21,Offences Against The Family And Children,18,29
15,Assault,30,30
12,Larceny Theft,26,25
12,Fraud,26,25
8,Larceny Theft,21,31
18,Fraud,17,29
15,Non-Criminal,23,28
14,Drug Offense,19,25
14,Warrant,19,25
19,Stolen Property,31,22
19,Larceny Theft,31,22
19,Other Miscellaneous,31,22
13,Non-Criminal,5,20
4,Burglary,21,29
13,Larceny Theft,25,26
14,Larceny Theft,26,30
13,Robbery,28,30
13,Larceny Theft,29,32
21,Lost Property,33,27
15,Larceny Theft,19,25
16,Suspicious Occ,23,27
16,Other Miscellaneous,23,27
14,Missing Person,23,23
14,Missing Person,23,23
19,Larceny Theft,15,14
17,Larceny Theft,26,23
16,Robbery,19,26
16,Other Miscellaneous,19,26
16,Other Miscellaneous,19,26
19,Burglary,26,32
20,Other Miscellaneous,31,31
16,Assault,9,36
14,Non-Criminal,21,23
13,Larceny Theft,22,13
15,Larceny Theft,26,29
15,Warrant,26,29
15,Missing Person,26,29
16,Larceny Theft,14,28
16,Larceny Theft,14,28
3,Offences Against The Family And Children,10,33
3,Arson,10,33
15,Burglary,25,30
11,Robbery,33,20
11,Burglary,33,20
11,Larceny Theft,33,20
15,Larceny Theft,22,25
1,Burglary,21,29
17,Warrant,18,25
17,Other Miscellaneous,18,25
13,Drug Offense,25,27
13,Warrant,25,27
13,Warrant,25,27
16,Suspicious Occ,7,11
16,Other Miscellaneous,7,11
13,Non-Criminal,33,28
12,Larceny Theft,25,24
17,Burglary,7,38
15,Embezzlement,5,33
18,Recovered Vehicle,25,26
5,Burglary,19,25
12,Other Miscellaneous,25,27
11,Assault,32,30
11,Recovered Vehicle,19,24
14,Lost Property,23,27
15,Larceny Theft,26,29
15,Fraud,26,29
16,Drug Offense,21,19
16,Drug Offense,21,19
16,Disorderly Conduct,21,19
19,Larceny Theft,32,12
18,Other Miscellaneous,2,16
18,Other Miscellaneous,2,16
17,Larceny Theft,32,27
17,Fraud,32,27
0,Motor Vehicle Theft,3,19
17,Assault,25,27
13,Burglary,26,32
7,Motor Vehicle Theft,3,22
12,Malicious Mischief,1,27
12,Malicious Mischief,1,27
16,Larceny Theft,33,28
16,Fraud,33,28
17,Larceny Theft,21,7
20,Non-Criminal,12,11
17,Suspicious Occ,33,28
13,Missing Person,24,27
19,Motor Vehicle Theft,22,28
2,Burglary,7,34
20,Missing Person,23,23
19,Disorderly Conduct,25,26
18,Motor Vehicle Theft,24,20
17,Larceny Theft,21,2
19,Other Miscellaneous,26,23
19,Non-Criminal,26,23
18,Larceny Theft,26,29
18,Larceny Theft,26,29
11,Malicious Mischief,23,25
15,Larceny Theft,2,27
15,Fraud,2,27
15,Non-Criminal,25,32
17,Larceny Theft,19,28
20,Non-Criminal,5,23
13,Non-Criminal,23,30
16,Larceny Theft,26,29
16,Warrant,26,29
12,Miscellaneous Investigation,27,33
13,Larceny Theft,3,21
19,Motor Vehicle Theft,32,30
17,Robbery,26,25
17,Traffic Collision,26,25
19,Larceny Theft,31,21
18,Larceny Theft,10,12
19,Non-Criminal,31,20
17,Assault,26,23
17,Missing Person,22,28
8,Suspicious Occ,30,30
16,Missing Person,29,27
16,Missing Person,29,27
19,Family Offense,28,29
20,Larceny Theft,24,28
20,Stolen Property,24,28
20,Other Miscellaneous,24,28
1,Robbery,7,30
20,Weapons Offense,12,29
20,Malicious Mischief,12,29
20,Drug Offense,25,27
20,Non-Criminal,25,27
20,Drug Offense,25,27
20,Other Miscellaneous,25,27
20,Non-Criminal,25,27
20,Assault,28,30
16,Non-Criminal,3,33
16,Motor Vehicle Theft,9,14
7,Other,21,30
18,Miscellaneous Investigation,12,8
19,Robbery,2,26
15,Assault,26,31
16,Non-Criminal,26,29
19,Larceny Theft,22,30
10,Fraud,28,25
10,Fraud,28,25
20,Warrant,22,27
13,Larceny Theft,31,20
11,Larceny Theft,20,24
18,Warrant,20,25
20,Burglary,30,23
15,Motor Vehicle Theft,21,24
21,Non-Criminal,32,27
18,Non-Criminal,25,8
0,Missing Person,26,26
16,Larceny Theft,22,26
21,Robbery,33,27
22,Assault,8,23
18,Assault,28,26
16,Malicious Mischief,23,28
3,Motor Vehicle Theft,21,24
3,Offences Against The Family And Children,21,24
3,Offences Against The Family And Children,21,24
10,Larceny Theft,27,29
23,Non-Criminal,32,18
20,Robbery,32,22
21,Robbery,15,27
21,Assault,15,27
20,Missing Person,11,34
19,Assault,10,25
22,Traffic Violation Arrest,18,14
22,Other Miscellaneous,18,14
19,Motor Vehicle Theft,28,31
21,Non-Criminal,15,22
0,Warrant,30,31
23,Assault,7,36
0,Assault,26,30
17,Suspicious Occ,10,33
21,Larceny Theft,32,25
22,Other Miscellaneous,26,26
22,Malicious Mischief,26,26
0,Burglary,26,27
23,Motor Vehicle Theft,6,30
21,Robbery,29,30
0,Traffic Violation Arrest,26,31
18,Larceny Theft,27,30
0,Non-Criminal,2,14
18,Recovered Vehicle,24,20
22,Warrant,18,26
22,Traffic Violation Arrest,18,26
21,Missing Person,1,26
0,Other Miscellaneous,25,28
0,Malicious Mischief,25,28
18,Motor Vehicle Theft,25,29
2,Assault,26,26
2,Burglary,26,26
22,Missing Person,19,26
12,Larceny Theft,18,31
23,Other Miscellaneous,33,27
23,Miscellaneous Investigation,33,27
0,Larceny Theft,4,28
16,Larceny Theft,28,29
0,Disorderly Conduct,12,34
12,Larceny Theft,6,15
12,Fraud,6,15
2,Larceny Theft,18,32
2,Motor Vehicle Theft,29,32
2,Robbery,24,28
3,Assault,8,36
3,Family Offense,8,36
3,Offences Against The Family And Children,8,36
18,Larceny Theft,19,15
2,Larceny Theft,28,25
23,Larceny Theft,24,30
1,Larceny Theft,22,26
14,Malicious Mischief,19,31
21,Larceny Theft,24,14
2,Larceny Theft,18,19
12,Larceny Theft,26,26
14,Larceny Theft,22,25
8,Larceny Theft,26,19
12,Lost Property,11,13
14,Larceny Theft,9,7
17,Larceny Theft,19,22
23,Larceny Theft,24,28
1,Larceny Theft,27,32
23,Larceny Theft,21,28
22,Larceny Theft,22,28
17,Larceny Theft,21,16
13,Larceny Theft,27,25
15,Larceny Theft,25,30
1,Larceny Theft,31,20
18,Lost Property,22,20
13,Larceny Theft,20,22
10,Larceny Theft,23,21
22,Larceny Theft,6,13
10,Larceny Theft,20,15
10,Malicious Mischief,20,22
18,Larceny Theft,32,18
23,Larceny Theft,23,25
20,Larceny Theft,24,31
12,Larceny Theft,22,2
21,Larceny Theft,20,3
10,Larceny Theft,21,19
20,Larceny Theft,24,13
1,Larceny Theft,27,26
13,Burglary,27,33
23,Larceny Theft,25,31
0,Assault,26,30
4,Assault,18,23
4,Assault,4,34
4,Other Offenses,22,19
4,Warrant,22,19
21,Warrant,20,26
5,Assault,25,28
13,Non-Criminal,25,28
13,Fraud,24,30
6,Malicious Mischief,19,13
6,Traffic Collision,19,13
13,Non-Criminal,26,28
17,Larceny Theft,26,29
6,Non-Criminal,25,28
10,Larceny Theft,29,31
14,Suspicious Occ,25,20
0,Fraud,28,28
7,Non-Criminal,18,24
8,Malicious Mischief,30,28
12,Assault,25,26
21,Larceny Theft,23,25
7,Juvenile Offenses,11,9
9,Larceny Theft,29,29
9,Motor Vehicle Theft,7,31
17,Burglary,26,29
17,Larceny Theft,26,29
17,Other Miscellaneous,26,29
15,Robbery,24,27
8,Recovered Vehicle,11,30
13,Traffic Violation Arrest,31,18
13,Other Miscellaneous,31,18
8,Larceny Theft,24,27
3,Malicious Mischief,33,25
20,Robbery,15,31
20,Case Closure,15,31
18,Burglary,26,29
18,Larceny Theft,26,29
18,Other Miscellaneous,26,29
8,Other Miscellaneous,24,28
8,Traffic Violation Arrest,24,28
0,Larceny Theft,27,29
12,Miscellaneous Investigation,29,32
17,Burglary,23,30
17,Burglary,23,30
17,Larceny Theft,23,30
7,Assault,23,31
7,Other Miscellaneous,23,31
7,Other Miscellaneous,23,31
20,Robbery,15,31
20,Case Closure,15,31
7,Robbery,30,25
20,Burglary,26,29
20,Larceny Theft,26,29
20,Other Miscellaneous,26,29
20,Robbery,15,31
20,Case Closure,15,31
9,Assault,7,36
8,Missing Person,11,34
12,Larceny Theft,25,24
9,Suspicious Occ,21,34
8,Warrant,19,27
14,Larceny Theft,26,23
17,Motor Vehicle Theft,11,11
3,Motor Vehicle Theft,21,25
13,Burglary,29,31
13,Larceny Theft,29,31
13,Other Miscellaneous,29,31
7,Lost Property,9,26
1,Lost Property,26,27
9,Other Miscellaneous,24,25
9,Warrant,24,25
0,Motor Vehicle Theft,21,25
17,Missing Person,10,34
20,Lost Property,22,33
12,Robbery,19,26
12,Other Miscellaneous,19,26
12,Other Miscellaneous,19,26
11,Larceny Theft,14,6
23,Motor Vehicle Theft,29,21
11,Larceny Theft,14,6
18,Larceny Theft,22,11
9,Other Miscellaneous,23,30
0,Stolen Property,22,20
0,Warrant,22,20
14,Larceny Theft,26,30
17,Burglary,29,31
17,Larceny Theft,29,31
17,Other Miscellaneous,29,31
8,Non-Criminal,25,32
12,Larceny Theft,24,30
23,Motor Vehicle Theft,19,11
20,Larceny Theft,20,27
10,Burglary,22,25
10,Other Miscellaneous,9,9
6,Burglary,21,19
21,Larceny Theft,25,25
21,Malicious Mischief,25,25
11,Recovered Vehicle,10,29
10,Disorderly Conduct,5,32
10,Malicious Mischief,5,32
20,Malicious Mischief,27,17
8,Larceny Theft,23,16
9,Recovered Vehicle,6,20
11,Malicious Mischief,13,10
0,Fraud,19,26
18,Larceny Theft,30,18
12,Robbery,24,22
12,Other Miscellaneous,24,22
17,Motor Vehicle Theft,2,28
3,Burglary,6,15
12,Fraud,20,27
8,Motor Vehicle Theft,2,30
10,Recovered Vehicle,29,30
11,Larceny Theft,29,31
11,Other Miscellaneous,29,31
11,Recovered Vehicle,16,28
11,Larceny Theft,29,31
8,Assault,25,27
8,Warrant,25,27
10,Burglary,26,31
10,Larceny Theft,26,31
10,Other Miscellaneous,26,31
1,Burglary,18,34
21,Motor Vehicle Theft,12,26
13,Missing Person,24,14
14,Courtesy Report,13,10
14,Lost Property,13,10
12,Missing Person,21,18
1,Burglary,25,21
1,Malicious Mischief,25,21
13,Burglary,22,33
17,Fraud,20,25
18,Larceny Theft,27,29
8,Fraud,18,24
14,Drug Offense,24,27
12,Larceny Theft,25,15
11,Larceny Theft,26,29
7,Assault,39,37
7,Offences Against The Family And Children,39,37
8,Burglary,3,13
10,Motor Vehicle Theft,27,31
11,Larceny Theft,8,11
11,Larceny Theft,8,11
13,Larceny Theft,11,34
18,Assault,17,29
18,Weapons Carrying Etc,17,29
18,Weapons Carrying Etc,17,29
13,Lost Property,25,9
6,Non-Criminal,27,29
10,Larceny Theft,19,13
11,Larceny Theft,20,29
11,Stolen Property,20,29
11,Other Miscellaneous,20,29
13,Larceny Theft,21,19
13,Other Miscellaneous,21,19
14,Miscellaneous Investigation,27,33
12,Fraud,32,21
13,Robbery,26,27
13,Motor Vehicle Theft,29,27
13,Motor Vehicle Theft,22,29
0,Assault,19,26
12,Non-Criminal,23,23
17,Burglary,24,28
13,Larceny Theft,26,29
13,Other Miscellaneous,26,29
12,Missing Person,24,14
12,Case Closure,24,14
13,Non-Criminal,24,25
15,Courtesy Report,25,28
15,Lost Property,25,28
23,Motor Vehicle Theft,17,6
12,Larceny Theft,21,24
13,Larceny Theft,18,31
13,Warrant,18,31
13,Larceny Theft,32,29
12,Traffic Violation Arrest,25,31
12,Other Miscellaneous,25,31
16,Burglary,16,23
17,Larceny Theft,33,27
17,Fraud,33,27
0,Non-Criminal,9,11
14,Larceny Theft,32,25
0,Larceny Theft,17,14
16,Non-Criminal,25,28
17,Robbery,26,29
10,Warrant,27,30
11,Burglary,1,15
12,Non-Criminal,22,29
5,Motor Vehicle Theft,26,31
15,Burglary,29,24
15,Stolen Property,29,24
15,Other Miscellaneous,29,24
21,Assault,26,26
3,Motor Vehicle Theft,24,32
12,Larceny Theft,5,15
14,Assault,12,25
14,Disorderly Conduct,12,25
14,Other Miscellaneous,12,25
14,Larceny Theft,23,26
14,Non-Criminal,31,23
6,Burglary,4,30
20,Larceny Theft,22,11
16,Malicious Mischief,7,38
1,Malicious Mischief,23,26
15,Miscellaneous Investigation,22,18
14,Assault,18,26
14,Non-Criminal,18,26
10,Fraud,27,26
16,Other,34,11
17,Drug Offense,25,26
17,Drug Offense,25,26
17,Drug Offense,25,26
14,Larceny Theft,7,23
17,Larceny Theft,27,29
8,Burglary,25,23
16,Burglary,13,24
15,Assault,26,29
14,Lost Property,19,18
16,Larceny Theft,26,29
18,Offences Against The Family And Children,16,31
18,Warrant,16,31
16,Burglary,2,28
11,Larceny Theft,26,21
22,Motor Vehicle Theft,21,22
15,Burglary,1,29
19,Burglary,26,32
21,Larceny Theft,22,33
13,Motor Vehicle Theft,23,26
18,Assault,23,32
18,Other Miscellaneous,23,32
1,Larceny Theft,11,11
20,Forgery And Counterfeiting,16,28
16,Larceny Theft,28,32
17,Lost Property,18,25
19,Larceny Theft,21,16
9,Miscellaneous Investigation,27,33
17,Larceny Theft,26,29
19,Non-Criminal,12,29
17,Larceny Theft,19,28
13,Missing Person,26,27
20,Larceny Theft,20,26
20,Non-Criminal,20,15
20,Drug Offense,25,27
20,Drug Offense,25,27
20,Drug Offense,25,27
18,Other Offenses,11,27
13,Larceny Theft,25,29
13,Non-Criminal,25,29
7,Burglary,10,21
12,Robbery,18,22
12,Other Miscellaneous,18,22
12,Larceny Theft,18,22
18,Other Miscellaneous,27,33
18,Other Miscellaneous,27,33
17,Motor Vehicle Theft,19,29
11,Miscellaneous Investigation,14,6
10,Robbery,7,36
10,Assault,7,36
10,Disorderly Conduct,7,36
15,Larceny Theft,26,29
15,Drug Offense,26,29
12,Motor Vehicle Theft,25,25
19,Assault,22,24
21,Larceny Theft,6,20
20,Traffic Violation Arrest,10,3
20,Other Miscellaneous,10,3
19,Traffic Violation Arrest,27,25
19,Other Miscellaneous,27,25
15,Juvenile Offenses,18,32
23,Motor Vehicle Theft,23,31
7,Larceny Theft,23,14
20,Larceny Theft,21,29
20,Burglary,30,23
20,Larceny Theft,26,28
17,Larceny Theft,19,28
17,Fraud,19,28
21,Non-Criminal,21,16
1,Robbery,29,23
16,Larceny Theft,26,29
21,Other Miscellaneous,23,33
20,Courtesy Report,27,26
19,Traffic Violation Arrest,14,25
19,Other Miscellaneous,14,25
19,Other Miscellaneous,14,25
15,Non-Criminal,25,26
21,Larceny Theft,26,31
18,Malicious Mischief,24,32
21,Assault,23,32
18,Larceny Theft,33,28
20,Larceny Theft,30,21
22,Drug Offense,25,27
22,Warrant,25,27
22,Non-Criminal,25,27
19,Assault,23,28
15,Larceny Theft,26,20
15,Fraud,26,20
21,Larceny Theft,27,34
17,Non-Criminal,30,22
11,Recovered Vehicle,24,5
8,Non-Criminal,24,10
22,Assault,3,28
22,Other Miscellaneous,3,28
22,Traffic Collision,3,28
8,Burglary,27,25
22,Recovered Vehicle,25,26
22,Larceny Theft,19,25
0,Miscellaneous Investigation,15,22
23,Burglary,30,20
22,Assault,7,34
23,Weapons Carrying Etc,30,20
21,Assault,26,29
22,Larceny Theft,33,27
22,Assault,18,27
22,Assault,18,27
17,Larceny Theft,19,10
3,Family Offense,8,35
3,Missing Person,8,35
23,Burglary,22,28
22,Traffic Violation Arrest,17,26
22,Other Miscellaneous,17,26
22,Vehicle Misplaced,25,30
20,Malicious Mischief,25,30
1,Traffic Violation Arrest,24,27
1,Other Miscellaneous,24,27
23,Larceny Theft,25,28
1,Recovered Vehicle,5,27
23,Robbery,25,26
23,Assault,25,26
2,Other Miscellaneous,22,27
2,Other Offenses,22,27
0,Larceny Theft,33,26
17,Recovered Vehicle,22,29
23,Malicious Mischief,25,30
11,Larceny Theft,27,29
2,Other Offenses,22,27
0,Robbery,27,31
21,Robbery,19,25
20,Larceny Theft,19,24
2,Recovered Vehicle,27,26
23,Malicious Mischief,28,26
1,Robbery,25,29
1,Warrant,29,28
1,Larceny Theft,8,34
1,Offences Against The Family And Children,8,34
22,Traffic Violation Arrest,17,26
22,Other Miscellaneous,17,26
4,Recovered Vehicle,22,22
3,Offences Against The Family And Children,15,29
3,Other Miscellaneous,15,29
3,Assault,22,28
3,Other Miscellaneous,22,28
4,Fire Report,20,30
5,Non-Criminal,28,29
2,Traffic Violation Arrest,17,27
2,Other Miscellaneous,17,27
3,Drug Offense,30,20
3,Other Miscellaneous,30,20
3,Warrant,30,20
6,Non-Criminal,19,25
2,Assault,25,28
6,Non-Criminal,17,25
3,Robbery,27,30
3,Disorderly Conduct,27,30
3,Other Miscellaneous,27,30
5,Assault,6,32
5,Weapons Carrying Etc,6,32
5,Other Miscellaneous,6,32
1,Motor Vehicle Theft,3,17
8,Traffic Violation Arrest,23,29
8,Other Miscellaneous,23,29
7,Weapons Offense,25,27
7,Other Miscellaneous,25,27
7,Traffic Violation Arrest,25,27
7,Recovered Vehicle,8,13
21,Larceny Theft,28,29
21,Fraud,28,29
7,Assault,18,22
7,Malicious Mischief,18,22
8,Recovered Vehicle,10,32
8,Recovered Vehicle,25,27
7,Warrant,20,27
19,Larceny Theft,16,26
6,Robbery,26,27
7,Drug Offense,23,24
7,Drug Offense,23,24
7,Non-Criminal,23,24
7,Non-Criminal,26,20
7,Other Miscellaneous,26,20
8,Robbery,5,19
8,Courtesy Report,5,19
12,Disorderly Conduct,23,27
12,Other Miscellaneous,23,27
19,Motor Vehicle Theft,17,24
4,Robbery,31,28
17,Malicious Mischief,2,30
17,Suspicious Occ,2,30
19,Traffic Violation Arrest,15,25
19,Other Miscellaneous,15,25
19,Other Miscellaneous,15,25
7,Other Miscellaneous,21,26
7,Warrant,21,26
15,Motor Vehicle Theft,22,12
7,Non-Criminal,31,30
9,Recovered Vehicle,7,36
20,Other Miscellaneous,27,25
23,Motor Vehicle Theft,8,37
21,Larceny Theft,8,38
20,Malicious Mischief,18,30
9,Larceny Theft,26,24
8,Larceny Theft,27,29
23,Larceny Theft,11,11
13,Larceny Theft,8,31
20,Malicious Mischief,6,29
22,Larceny Theft,24,33
16,Lost Property,24,26
13,Larceny Theft,29,30
20,Larceny Theft,25,20
22,Larceny Theft,9,34
7,Larceny Theft,9,30
7,Lost Property,11,31
20,Larceny Theft,23,25
17,Larceny Theft,10,33
7,Larceny Theft,20,15
19,Larceny Theft,7,39
21,Larceny Theft,7,30
12,Larceny Theft,27,33
20,Larceny Theft,24,26
15,Larceny Theft,23,23
14,Larceny Theft,33,29
19,Lost Property,19,12
0,Larceny Theft,15,31
18,Larceny Theft,19,21
14,Malicious Mischief,21,17
18,Larceny Theft,7,11
18,Larceny Theft,23,24
22,Larceny Theft,26,27
10,Lost Property,5,17
9,Malicious Mischief,10,34
16,Malicious Mischief,6,32
1,Larceny Theft,9,31
19,Larceny Theft,30,21
21,Larceny Theft,24,20
11,Larceny Theft,31,25
20,Larceny Theft,32,25
16,Lost Property,28,32
17,Malicious Mischief,10,34
10,Larceny Theft,29,31
13,Larceny Theft,33,28
10,Larceny Theft,15,17
22,Larceny Theft,16,34
11,Larceny Theft,32,22
19,Larceny Theft,26,22
21,Larceny Theft,10,31
22,Larceny Theft,29,25
1,Larceny Theft,26,26
9,Lost Property,24,19
14,Burglary,11,31
11,Larceny Theft,32,19
15,Burglary,22,22
9,Juvenile Offenses,11,9
7,Stolen Property,17,32
7,Weapons Carrying Etc,17,32
7,Non-Criminal,17,32
9,Assault,28,33
7,Disorderly Conduct,21,34
9,Robbery,18,26
2,Larceny Theft,25,30
16,Missing Person,27,23
6,Offences Against The Family And Children,15,26
6,Disorderly Conduct,15,26
21,Burglary,15,27
21,Larceny Theft,15,27
17,Assault,26,29
19,Malicious Mischief,37,38
21,Motor Vehicle Theft,23,20
17,Malicious Mischief,7,11
10,Forgery And Counterfeiting,23,26
10,Other Miscellaneous,23,26
9,Fraud,31,24
11,Recovered Vehicle,16,2
11,Larceny Theft,27,26
11,Weapons Offense,27,26
15,Larceny Theft,23,31
11,Warrant,24,27
17,Sex Offense,15,19
