x1,x2,x3,x4,x5
0,Burglary,20,23,4
15,Larceny Theft,18,3,4
10,Missing Person,23,16,1
15,Burglary,23,19,4
7,Larceny Theft,12,30,4
15,Larceny Theft,23,25,4
16,Larceny Theft,25,9,4
21,Robbery,28,29,4
14,Assault,19,22,4
15,Burglary,11,28,4
15,Stolen Property,11,28,2
15,Warrant,11,28,1
11,Assault,9,31,4
11,Case Closure,9,31,1
16,Assault,6,22,4
16,Non-Criminal,33,29,1
15,Robbery,29,32,4
14,Non-Criminal,22,29,1
23,Motor Vehicle Theft,21,27,4
16,Drug Offense,24,29,2
16,Drug Offense,24,29,2
17,Warrant,21,19,1
17,Forgery And Counterfeiting,19,26,2
14,Larceny Theft,31,26,4
13,Larceny Theft,14,34,4
13,Malicious Mischief,14,34,2
17,Vandalism,8,37,2
17,Malicious Mischief,8,37,2
11,Missing Person,1,17,1
8,Larceny Theft,22,21,4
11,Non-Criminal,22,4,1
15,Motor Vehicle Theft,21,12,4
16,Larceny Theft,26,22,4
13,Suspicious Occ,20,26,1
15,Miscellaneous Investigation,27,26,1
15,Missing Person,27,26,1
0,Fraud,21,34,2
0,Fraud,21,34,2
18,Burglary,30,31,4
17,Other Miscellaneous,25,15,1
13,Larceny Theft,27,30,4
13,Larceny Theft,27,33,4
17,Non-Criminal,22,28,1
17,Recovered Vehicle,23,8,1
18,Non-Criminal,18,20,1
18,Robbery,8,23,4
18,Motor Vehicle Theft,18,12,4
17,Larceny Theft,30,22,4
17,Other Miscellaneous,30,22,1
16,Drug Offense,25,27,2
16,Non-Criminal,25,27,1
11,Assault,25,25,4
11,Non-Criminal,25,25,1
17,Assault,9,17,4
17,Offences Against The Family And Children,9,17,2
11,Non-Criminal,24,29,1
18,Burglary,24,30,4
15,Assault,40,37,4
15,Non-Criminal,40,37,1
18,Warrant,16,31,1
18,Larceny Theft,24,22,4
14,Assault,29,32,4
13,Larceny Theft,21,22,4
2,Disorderly Conduct,23,29,2
15,Larceny Theft,25,5,4
18,Recovered Vehicle,6,22,1
14,Burglary,39,38,4
14,Malicious Mischief,39,38,2
23,Fraud,4,12,2
19,Sex Offense,9,31,2
17,Sex Offense,20,25,2
17,Non-Criminal,20,25,1
8,Other Miscellaneous,22,23,1
11,Motor Vehicle Theft,8,31,4
16,Malicious Mischief,27,26,2
18,Larceny Theft,33,27,4
20,Non-Criminal,19,29,1
19,Recovered Vehicle,24,28,1
4,Motor Vehicle Theft,18,28,4
18,Larceny Theft,17,34,4
19,Motor Vehicle Theft,23,33,4
15,Larceny Theft,5,12,4
20,Warrant,21,19,1
17,Larceny Theft,26,23,4
15,Larceny Theft,26,29,4
15,Fraud,26,29,2
13,Non-Criminal,23,24,1
13,Non-Criminal,23,24,1
19,Other Miscellaneous,10,33,1
19,Assault,19,26,4
19,Motor Vehicle Theft,21,18,4
20,Non-Criminal,24,27,1
19,Assault,7,11,4
19,Weapons Carrying Etc,7,11,2
15,Larceny Theft,19,2,4
16,Non-Criminal,19,23,1
18,Non-Criminal,15,28,1
19,Non-Criminal,18,22,1
18,Larceny Theft,19,25,4
19,Non-Criminal,16,3,1
19,Other Miscellaneous,16,3,1
19,Larceny Theft,33,28,4
12,Traffic Violation Arrest,8,20,1
12,Other Miscellaneous,8,20,1
18,Larceny Theft,6,17,4
18,Warrant,6,17,1
7,Motor Vehicle Theft,19,29,4
16,Non-Criminal,26,28,1
20,Other Miscellaneous,24,28,1
20,Fraud,23,8,2
19,Non-Criminal,4,10,1
20,Vehicle Misplaced,21,12,1
18,Weapons Offense,29,23,2
18,Drug Offense,29,23,2
18,Warrant,29,23,1
13,Suspicious Occ,12,22,1
22,Robbery,26,27,4
20,Robbery,22,28,4
20,Disorderly Conduct,22,28,2
20,Other Miscellaneous,22,28,1
17,Assault,27,31,4
20,Non-Criminal,23,31,1
19,Larceny Theft,25,30,4
0,Larceny Theft,4,16,4
22,Larceny Theft,18,27,4
20,Miscellaneous Investigation,26,28,1
12,Larceny Theft,32,26,4
12,Other Miscellaneous,32,26,1
19,Larceny Theft,31,26,4
20,Larceny Theft,32,25,4
19,Larceny Theft,27,29,4
22,Assault,8,37,4
12,Suspicious Occ,23,3,1
17,Burglary,12,16,4
13,Burglary,28,26,4
22,Burglary,19,25,4
19,Family Offense,1,27,2
19,Offences Against The Family And Children,1,27,2
19,Other Miscellaneous,1,27,1
23,Suspicious Occ,26,27,1
14,Non-Criminal,20,16,1
21,Motor Vehicle Theft,27,27,4
18,Assault,20,26,4
18,Assault,20,26,4
18,Larceny Theft,18,32,4
2,Larceny Theft,8,23,4
21,Larceny Theft,30,31,4
19,Suspicious Occ,20,33,1
9,Burglary,2,12,4
17,Fraud,6,22,2
17,Disorderly Conduct,6,22,2
21,Burglary,29,31,4
18,Assault,28,31,4
18,Offences Against The Family And Children,28,31,2
22,Assault,25,20,4
21,Robbery,28,31,4
20,Non-Criminal,7,25,1
12,Larceny Theft,27,29,4
12,Warrant,27,29,1
12,Non-Criminal,27,29,1
19,Offences Against The Family And Children,26,27,2
19,Disorderly Conduct,26,27,2
21,Larceny Theft,24,28,4
12,Fraud,24,6,2
22,Larceny Theft,25,28,4
19,Malicious Mischief,17,34,2
19,Other Miscellaneous,17,34,1
20,Larceny Theft,26,29,4
20,Other Miscellaneous,26,29,1
20,Warrant,26,29,1
0,Vehicle Misplaced,21,18,1
22,Larceny Theft,24,11,4
22,Drug Offense,24,11,2
22,Warrant,24,11,1
21,"Human Trafficking (A), Commercial Sex Acts",18,27,2
21,Prostitution,18,27,2
21,Case Closure,18,27,1
19,Weapons Offense,27,29,2
19,Disorderly Conduct,27,29,2
23,Recovered Vehicle,1,9,1
20,Assault,23,32,4
0,Prostitution,17,26,2
0,Other Miscellaneous,17,26,1
16,Larceny Theft,32,26,4
16,Other Miscellaneous,32,26,1
21,Lost Property,25,28,1
19,Larceny Theft,27,29,4
19,Warrant,27,29,1
22,Larceny Theft,16,25,4
0,Traffic Violation Arrest,24,29,1
0,Other Miscellaneous,24,29,1
0,Other Miscellaneous,17,26,1
0,Warrant,17,26,1
0,Traffic Violation Arrest,17,26,1
0,Non-Criminal,12,6,1
22,Drug Offense,29,26,2
22,Traffic Violation Arrest,29,26,1
22,Other Miscellaneous,29,26,1
1,Disorderly Conduct,18,25,2
1,Other Miscellaneous,18,25,1
20,Offences Against The Family And Children,28,29,2
1,Other Miscellaneous,15,31,1
1,Larceny Theft,26,29,4
19,Larceny Theft,14,33,4
1,Prostitution,18,26,2
20,Larceny Theft,25,26,4
22,Non-Criminal,17,9,1
1,Non-Criminal,12,5,1
21,Larceny Theft,17,22,4
0,Sex Offense,17,27,2
0,Malicious Mischief,16,16,2
0,Non-Criminal,16,16,1
23,Non-Criminal,27,33,1
2,Non-Criminal,9,11,1
2,Burglary,7,33,4
0,Larceny Theft,29,32,4
0,Disorderly Conduct,29,32,2
20,Burglary,13,24,4
20,Embezzlement,18,28,2
23,Assault,16,20,4
23,Malicious Mischief,16,20,2
22,Other Miscellaneous,27,28,1
21,Larceny Theft,28,27,4
22,Larceny Theft,33,27,4
12,Larceny Theft,7,21,4
19,Larceny Theft,26,31,4
11,Lost Property,27,33,1
19,Larceny Theft,26,30,4
18,Larceny Theft,23,28,4
21,Larceny Theft,7,35,4
22,Larceny Theft,8,27,4
17,Larceny Theft,10,29,4
19,Larceny Theft,16,34,4
22,Larceny Theft,16,30,4
1,Larceny Theft,13,30,4
19,Larceny Theft,29,30,4
0,Malicious Mischief,30,28,2
22,Larceny Theft,27,30,4
20,Malicious Mischief,17,31,2
20,Malicious Mischief,12,30,2
0,Larceny Theft,7,28,4
23,Malicious Mischief,21,22,2
19,Lost Property,20,17,1
8,Larceny Theft,32,25,4
18,Larceny Theft,26,31,4
22,Larceny Theft,19,30,4
6,Larceny Theft,11,37,4
14,Larceny Theft,22,19,4
22,Malicious Mischief,21,28,2
22,Larceny Theft,3,33,4
19,Malicious Mischief,3,33,2
17,Larceny Theft,30,27,4
12,Larceny Theft,10,29,4
8,Larceny Theft,21,19,4
11,Larceny Theft,20,17,4
17,Larceny Theft,29,26,4
20,Larceny Theft,29,32,4
11,Larceny Theft,3,29,4
9,Larceny Theft,3,33,4
0,Larceny Theft,8,29,4
22,Larceny Theft,27,28,4
6,Malicious Mischief,19,22,2
20,Larceny Theft,25,30,4
19,Larceny Theft,9,34,4
17,Malicious Mischief,7,27,2
11,Malicious Mischief,22,18,2
22,Larceny Theft,7,15,4
17,Larceny Theft,22,26,4
9,Malicious Mischief,9,30,2
21,Larceny Theft,18,34,4
19,Malicious Mischief,4,33,2
22,Larceny Theft,17,33,4
15,Larceny Theft,3,33,4
1,Larceny Theft,13,30,4
16,Larceny Theft,5,16,4
13,Larceny Theft,33,27,4
21,Larceny Theft,28,32,4
21,Larceny Theft,5,22,4
22,Larceny Theft,26,31,4
23,Larceny Theft,15,31,4
13,Larceny Theft,33,27,4
21,Larceny Theft,29,29,4
8,Larceny Theft,21,21,4
20,Larceny Theft,29,32,4
22,Larceny Theft,32,25,4
17,Larceny Theft,9,22,4
14,Malicious Mischief,27,30,2
13,Larceny Theft,32,28,4
17,Larceny Theft,10,24,4
19,Larceny Theft,33,27,4
4,Malicious Mischief,27,19,2
21,Larceny Theft,33,28,4
21,Non-Criminal,33,28,1
4,Burglary,29,31,4
18,Larceny Theft,2,27,4
4,Larceny Theft,31,24,4
4,Other Miscellaneous,31,24,1
4,Other Miscellaneous,31,24,1
21,Non-Criminal,32,24,1
19,Larceny Theft,5,32,4
19,Malicious Mischief,5,32,2
18,Motor Vehicle Theft,20,25,4
14,Missing Person,23,30,1
16,Motor Vehicle Theft,31,26,4
6,Offences Against The Family And Children,23,29,2
6,Malicious Mischief,23,29,2
21,Assault,10,31,4
21,Offences Against The Family And Children,10,31,2
6,Burglary,27,19,4
5,Recovered Vehicle,4,20,1
2,Burglary,25,27,4
2,Other Miscellaneous,25,27,1
1,Burglary,23,26,4
1,Motor Vehicle Theft,23,26,4
14,Larceny Theft,11,34,4
7,Malicious Mischief,21,23,2
7,Warrant,24,27,1
9,Larceny Theft,21,21,4
7,Malicious Mischief,22,30,2
7,Recovered Vehicle,2,33,1
18,Larceny Theft,8,28,4
22,Motor Vehicle Theft,12,24,4
21,Other Miscellaneous,22,29,1
9,Warrant,2,17,1
0,Motor Vehicle Theft,16,24,4
16,Burglary,22,9,4
9,Recovered Vehicle,19,3,1
10,Fraud,30,28,2
10,Case Closure,30,28,1
11,Disorderly Conduct,29,32,2
6,Motor Vehicle Theft,33,27,4
6,Warrant,33,27,1
19,Larceny Theft,30,25,4
10,Recovered Vehicle,18,12,1
8,Offences Against The Family And Children,25,26,2
8,Other Miscellaneous,25,26,1
8,Missing Person,25,26,1
11,Fraud,21,22,2
11,Fraud,23,13,2
11,Case Closure,23,13,1
7,Weapons Offense,21,17,2
2,Larceny Theft,25,30,4
9,Malicious Mischief,6,21,2
16,Motor Vehicle Theft,2,27,4
13,Non-Criminal,28,31,1
6,Lost Property,23,24,1
10,Larceny Theft,6,17,4
11,Offences Against The Family And Children,25,26,2
20,Larceny Theft,27,33,4
7,Disorderly Conduct,13,34,2
18,Burglary,25,26,4
16,Fraud,20,24,2
11,Larceny Theft,23,21,4
17,Burglary,28,32,4
9,Suspicious Occ,25,28,1
12,Other Miscellaneous,24,27,1
12,Other Miscellaneous,24,27,1
12,Warrant,24,27,1
12,Fraud,20,24,2
12,Lost Property,20,24,1
9,Larceny Theft,28,31,4
11,Assault,4,32,4
2,Burglary,26,30,4
2,Malicious Mischief,26,30,2
11,Malicious Mischief,29,32,2
11,Malicious Mischief,29,32,2
11,Warrant,29,32,1
11,Offences Against The Family And Children,3,14,2
11,Larceny Theft,23,21,4
18,Larceny Theft,27,33,4
1,Motor Vehicle Theft,16,3,4
12,Offences Against The Family And Children,25,28,2
12,Drug Offense,25,28,2
12,Other Miscellaneous,25,28,1
15,Motor Vehicle Theft,22,28,4
9,Other Miscellaneous,25,26,1
9,Warrant,25,26,1
16,Fraud,30,23,2
12,Warrant,26,27,1
13,Warrant,14,28,1
9,Courtesy Report,13,32,1
10,Larceny Theft,23,21,4
11,Larceny Theft,32,26,4
0,Robbery,6,22,4
8,Burglary,17,7,4
21,Burglary,14,25,4
18,Larceny Theft,28,29,4
0,Miscellaneous Investigation,26,28,1
12,Robbery,24,27,4
12,Assault,24,27,4
10,Burglary,21,26,4
12,Recovered Vehicle,22,27,1
18,Burglary,27,26,4
18,Larceny Theft,26,23,4
18,Fraud,26,23,2
13,Suspicious Occ,12,4,1
11,Larceny Theft,27,29,4
18,Larceny Theft,27,29,4
14,Non-Criminal,39,37,1
13,Warrant,28,27,1
12,Recovered Vehicle,2,15,1
12,Larceny Theft,21,15,4
21,Motor Vehicle Theft,20,22,4
14,Fraud,25,30,2
12,Missing Person,30,28,1
12,Warrant,11,34,1
14,Larceny Theft,24,28,4
13,Larceny Theft,25,29,4
13,Assault,19,28,4
13,Family Offense,19,28,2
9,Malicious Mischief,15,31,2
19,Motor Vehicle Theft,26,13,4
22,Missing Person,26,28,1
12,Non-Criminal,23,30,1
0,Fraud,30,28,2
0,Fraud,30,28,2
0,Courtesy Report,30,28,1
12,Drug Offense,25,25,2
12,Drug Offense,25,25,2
12,Drug Offense,25,25,2
14,Disorderly Conduct,10,33,2
1,Malicious Mischief,27,29,2
15,Larceny Theft,25,19,4
18,Malicious Mischief,15,27,2
23,Malicious Mischief,4,31,2
14,Other Offenses,15,27,1
14,Warrant,15,27,1
10,Offences Against The Family And Children,18,22,2
14,Suspicious Occ,9,36,1
11,Larceny Theft,26,29,4
13,Larceny Theft,26,29,4
13,Other Miscellaneous,26,29,1
15,Burglary,25,28,4
15,Stolen Property,25,28,2
15,Malicious Mischief,25,28,2
12,Larceny Theft,26,29,4
14,Larceny Theft,13,26,4
0,"Human Trafficking (A), Commercial Sex Acts",18,27,2
0,Prostitution,18,27,2
0,Case Closure,18,27,1
14,Non-Criminal,8,29,1
14,Larceny Theft,22,21,4
22,"Human Trafficking (A), Commercial Sex Acts",18,27,2
22,Prostitution,18,27,2
22,Drug Offense,18,27,2
15,Traffic Violation Arrest,32,27,1
15,Other Miscellaneous,32,27,1
22,Motor Vehicle Theft,21,18,4
16,Warrant,29,29,1
16,Warrant,29,29,1
13,Larceny Theft,25,28,4
9,Malicious Mischief,27,33,2
12,Non-Criminal,23,27,1
17,Non-Criminal,25,26,1
14,Non-Criminal,20,26,1
14,Missing Person,21,20,1
13,Larceny Theft,27,29,4
20,Lost Property,27,28,1
19,Burglary,30,31,4
19,Larceny Theft,30,31,4
16,Drug Offense,23,27,2
16,Drug Offense,23,27,2
12,Non-Criminal,12,30,1
8,Larceny Theft,30,21,4
17,Recovered Vehicle,12,29,1
15,Assault,12,34,4
15,Malicious Mischief,12,34,2
15,Malicious Mischief,12,34,2
11,Burglary,5,24,4
16,Assault,23,2,4
13,Larceny Theft,27,33,4
12,Malicious Mischief,32,26,2
15,Assault,24,30,4
11,Larceny Theft,26,29,4
9,Robbery,29,32,4
9,Offences Against The Family And Children,29,32,2
17,Assault,24,28,4
18,Burglary,30,30,4
18,Assault,22,17,4
13,Miscellaneous Investigation,13,26,1
15,Non-Criminal,15,24,1
15,Non-Criminal,15,24,1
14,Burglary,15,31,4
14,Stolen Property,15,31,2
14,Disorderly Conduct,15,31,2
12,Other Miscellaneous,22,29,1
13,Motor Vehicle Theft,2,25,4
21,Larceny Theft,25,26,4
17,Drug Offense,24,27,2
17,Drug Offense,24,27,2
17,Warrant,24,27,1
16,Larceny Theft,32,27,4
16,Drug Offense,32,27,2
16,Other Miscellaneous,32,27,1
17,Drug Offense,25,27,2
17,Warrant,25,27,1
17,Warrant,25,27,1
16,Traffic Violation Arrest,21,31,1
16,Other Miscellaneous,21,31,1
18,Non-Criminal,29,31,1
9,Drug Offense,25,27,2
9,Drug Offense,25,27,2
9,Drug Offense,25,27,2
15,Traffic Violation Arrest,13,26,1
15,Other Miscellaneous,13,26,1
10,Suspicious Occ,26,28,1
13,Assault,24,33,4
13,Non-Criminal,24,33,1
15,Larceny Theft,16,24,4
14,Larceny Theft,33,28,4
19,Larceny Theft,31,26,4
18,Drug Offense,25,28,2
19,Drug Offense,31,20,2
19,Drug Offense,31,20,2
19,Non-Criminal,31,20,1
19,Missing Person,17,27,1
15,Warrant,23,30,1
19,Recovered Vehicle,30,25,1
13,Larceny Theft,32,29,4
17,Larceny Theft,7,39,4
17,Fraud,7,39,2
9,Lost Property,28,33,1
16,Larceny Theft,12,30,4
16,Malicious Mischief,25,28,2
4,Larceny Theft,21,34,4
19,Other Miscellaneous,8,32,1
18,Larceny Theft,32,24,4
20,Other Miscellaneous,24,29,1
0,Suspicious Occ,23,28,1
16,Larceny Theft,22,30,4
16,Other Miscellaneous,22,30,1
18,Other,26,26,1
19,Motor Vehicle Theft,17,26,4
19,Larceny Theft,25,23,4
21,Recovered Vehicle,25,29,1
16,Non-Criminal,21,26,1
17,Assault,30,30,4
17,Other Miscellaneous,30,30,1
21,Larceny Theft,26,28,4
21,Other Miscellaneous,26,28,1
1,Assault,27,26,4
1,Offences Against The Family And Children,27,26,2
17,Burglary,32,20,4
16,Assault,9,11,4
7,Non-Criminal,28,24,1
20,Larceny Theft,32,26,4
11,Larceny Theft,33,28,4
20,Larceny Theft,7,11,4
15,Larceny Theft,30,22,4
15,Other Miscellaneous,30,22,1
16,Offences Against The Family And Children,25,28,2
16,Drug Offense,25,28,2
20,Non-Criminal,23,24,1
16,Larceny Theft,27,30,4
16,Other Miscellaneous,27,30,1
19,Larceny Theft,27,30,4
19,Larceny Theft,21,24,4
22,Larceny Theft,22,28,4
22,Stolen Property,22,28,2
22,Other Miscellaneous,22,28,1
23,Larceny Theft,17,21,4
18,Larceny Theft,27,29,4
18,Other Miscellaneous,27,29,1
9,Malicious Mischief,17,21,2
19,Larceny Theft,31,25,4
20,Non-Criminal,15,11,1
21,Missing Person,16,8,1
20,Larceny Theft,19,26,4
17,Burglary,16,26,4
17,Larceny Theft,28,30,4
17,Other Miscellaneous,28,30,1
22,Non-Criminal,13,11,1
0,Other,26,19,1
20,Larceny Theft,33,28,4
20,Malicious Mischief,33,28,2
18,Other Miscellaneous,29,31,1
22,Motor Vehicle Theft,25,32,4
21,Larceny Theft,27,28,4
17,Burglary,32,22,4
20,Assault,26,27,4
15,Robbery,22,28,4
15,Disorderly Conduct,22,28,2
15,Other Miscellaneous,22,28,1
16,Larceny Theft,27,33,4
21,Larceny Theft,18,26,4
23,Non-Criminal,27,30,1
21,Larceny Theft,33,28,4
21,Malicious Mischief,33,28,2
8,Missing Person,20,24,1
20,Recovered Vehicle,5,33,1
0,Assault,26,26,4
0,Warrant,26,26,1
21,Malicious Mischief,26,26,2
0,Larceny Theft,23,20,4
17,Larceny Theft,6,31,4
17,Warrant,6,31,1
17,Non-Criminal,6,31,1
0,Warrant,4,28,1
0,Larceny Theft,21,27,4
23,Burglary,14,25,4
22,Suspicious,23,33,1
21,Other,17,31,1
19,Burglary,26,29,4
19,Offences Against The Family And Children,26,29,2
19,Warrant,26,29,1
1,Robbery,10,32,4
1,Assault,10,32,4
1,Non-Criminal,25,28,1
23,Other Miscellaneous,23,27,1
23,Malicious Mischief,23,27,2
23,Warrant,23,27,1
1,Offences Against The Family And Children,18,21,2
0,Suspicious Occ,25,27,1
0,Missing Person,24,30,1
0,Missing Person,24,30,1
1,Assault,19,25,4
1,Assault,19,25,4
23,Motor Vehicle Theft,6,30,4
23,Recovered Vehicle,6,30,1
23,Other Miscellaneous,6,30,1
22,Traffic Violation Arrest,15,26,1
22,Other Miscellaneous,15,26,1
20,Larceny Theft,26,29,4
3,Assault,27,30,4
3,Assault,27,30,4
4,Non-Criminal,30,28,1
20,Robbery,26,29,4
1,Robbery,30,22,4
3,Burglary,27,24,4
2,Liquor Laws,17,26,2
2,Other Miscellaneous,17,26,1
2,Other Miscellaneous,17,26,1
4,Larceny Theft,8,9,4
19,Larceny Theft,28,26,4
15,Larceny Theft,33,28,4
21,Larceny Theft,7,11,4
1,Larceny Theft,27,22,4
14,Larceny Theft,7,11,4
13,Larceny Theft,12,12,4
15,Larceny Theft,28,26,4
8,Larceny Theft,18,23,4
18,Lost Property,26,23,1
21,Larceny Theft,29,32,4
16,Larceny Theft,30,31,4
22,Larceny Theft,19,22,4
12,Larceny Theft,28,29,4
14,Larceny Theft,22,23,4
22,Larceny Theft,17,19,4
20,Larceny Theft,33,28,4
19,Larceny Theft,27,25,4
23,Larceny Theft,18,13,4
22,Larceny Theft,4,15,4
12,Larceny Theft,23,22,4
22,Traffic Violation Arrest,7,22,1
22,Other Miscellaneous,7,22,1
22,Other Miscellaneous,7,22,1
1,Larceny Theft,16,26,4
1,Non-Criminal,25,28,1
3,Offences Against The Family And Children,25,13,2
3,Robbery,27,28,4
20,Burglary,16,25,4
1,Non-Criminal,25,28,1
18,Non-Criminal,30,26,1
4,Robbery,17,26,4
4,Assault,17,26,4
4,Other Miscellaneous,17,26,1
4,Warrant,28,29,1
19,Larceny Theft,23,27,4
19,Fraud,23,27,2
14,Larceny Theft,8,30,4
22,Motor Vehicle Theft,18,26,4
21,Missing Person,21,21,1
5,Larceny Theft,26,26,4
8,Drug Offense,24,27,2
8,Drug Offense,24,27,2
8,Drug Offense,24,27,2
16,Larceny Theft,25,26,4
0,Burglary,5,12,4
10,Burglary,16,29,4
7,Suspicious Occ,4,19,1
7,Offences Against The Family And Children,15,29,2
7,Disorderly Conduct,15,29,2
7,Malicious Mischief,15,29,2
7,Warrant,27,30,1
15,Motor Vehicle Theft,4,29,4
20,Larceny Theft,21,31,4
20,Malicious Mischief,21,31,2
6,Burglary,28,26,4
13,Malicious Mischief,21,26,2
8,Recovered Vehicle,27,27,1
19,Motor Vehicle Theft,5,30,4
0,Burglary,11,30,4
22,Warrant,26,28,1
22,Missing Person,26,28,1
13,Burglary,2,20,4
10,Warrant,17,26,1
21,Other Miscellaneous,23,33,1
15,Lost Property,25,16,1
16,Motor Vehicle Theft,10,17,4
16,Larceny Theft,19,26,4
11,Other Miscellaneous,25,28,1
8,Missing Person,22,17,1
23,Lost Property,27,28,1
8,Missing Person,24,21,1
11,Larceny Theft,21,15,4
17,Fraud,18,25,2
10,Weapons Offense,18,2,2
10,Weapons Offense,18,2,2
10,Disorderly Conduct,18,2,2
9,Civil Sidewalks,18,22,2
12,Drug Offense,25,26,2
12,Warrant,25,26,1
10,Larceny Theft,26,29,4
10,Other Miscellaneous,26,29,1
10,Other Miscellaneous,26,29,1
18,Malicious Mischief,28,31,2
11,Larceny Theft,26,6,4
7,Assault,9,34,4
11,Other Miscellaneous,23,31,1
11,Warrant,23,31,1
11,Missing Person,23,16,1
5,Larceny Theft,26,31,4
12,Non-Criminal,24,14,1
10,Recovered Vehicle,25,17,1
7,Other Miscellaneous,32,22,1
10,Other Miscellaneous,24,28,1
10,Other Offenses,24,28,1
10,Warrant,24,28,1
22,Lost Property,26,31,1
11,Larceny Theft,26,29,4
10,Assault,26,29,4
19,Lost Property,23,33,1
21,Robbery,26,28,4
11,Recovered Vehicle,19,25,1
11,Drug Offense,19,25,2
11,Other Miscellaneous,19,25,1
11,Other Miscellaneous,19,25,1
15,Larceny Theft,22,28,4
15,Stolen Property,22,28,2
15,Other Miscellaneous,22,28,1
12,Motor Vehicle Theft,21,20,4
12,Recovered Vehicle,6,22,1
4,Assault,26,29,4
1,Other Miscellaneous,27,27,1
1,Non-Criminal,27,27,1
10,Larceny Theft,26,29,4
15,Malicious Mischief,7,10,2
19,Motor Vehicle Theft,29,31,4
16,Other,2,21,1
0,Non-Criminal,26,28,1
22,Larceny Theft,3,14,4
10,Larceny Theft,26,29,4
17,Assault,28,31,4
14,Drug Offense,25,26,2
14,Drug Offense,25,26,2
14,Warrant,25,26,1
8,Non-Criminal,24,33,1
8,Burglary,6,17,4
12,Assault,19,30,4
12,Non-Criminal,25,26,1
13,Recovered Vehicle,18,26,1
14,Forgery And Counterfeiting,23,33,2
14,Other Miscellaneous,23,33,1
18,Larceny Theft,33,28,4
18,Other Miscellaneous,33,28,1
15,Larceny Theft,21,29,4
15,Malicious Mischief,21,28,2
15,Offences Against The Family And Children,23,27,2
15,Drug Offense,23,27,2
12,Larceny Theft,23,22,4
15,Fraud,13,10,2
18,Motor Vehicle Theft,15,23,4
14,Burglary,7,27,4
14,Fraud,11,28,2
15,Fraud,5,17,2
15,Larceny Theft,31,31,4
15,Stolen Property,31,31,2
15,Other Miscellaneous,31,31,1
11,Miscellaneous Investigation,4,33,1
18,Motor Vehicle Theft,25,16,4
13,Assault,23,26,4
13,Drug Offense,23,26,2
13,Other Miscellaneous,23,26,1
14,Non-Criminal,13,26,1
20,Malicious Mischief,27,26,2
11,Larceny Theft,30,22,4
13,Burglary,25,19,4
13,Other Miscellaneous,25,19,1
15,Robbery,27,29,4
11,Larceny Theft,17,24,4
11,Larceny Theft,28,33,4
15,Other Miscellaneous,23,26,1
11,Drug Offense,19,25,2
11,Other Miscellaneous,19,25,1
11,Other Offenses,19,25,1
0,Burglary,28,27,4
12,Larceny Theft,2,17,4
10,Larceny Theft,31,22,4
10,Fraud,31,22,2
15,Non-Criminal,20,15,1
17,Recovered Vehicle,18,25,1
12,Larceny Theft,23,22,4
14,Larceny Theft,27,25,4
14,Fraud,27,25,2
18,Larceny Theft,25,30,4
16,Larceny Theft,12,28,4
16,Malicious Mischief,12,28,2
17,Larceny Theft,33,28,4
6,Larceny Theft,30,29,4
14,Assault,12,25,4
14,Warrant,30,31,1
16,Malicious Mischief,27,33,2
7,Motor Vehicle Theft,20,25,4
15,Larceny Theft,12,25,4
15,Other Miscellaneous,12,25,1
16,Larceny Theft,33,28,4
12,Larceny Theft,28,33,4
12,Fraud,28,33,2
18,Offences Against The Family And Children,25,28,2
19,Drug Offense,19,26,2
19,Drug Offense,19,26,2
15,Larceny Theft,9,33,4
15,Fraud,9,33,2
15,Offences Against The Family And Children,9,33,2
18,Other Offenses,26,26,1
21,Family Offense,20,24,2
18,Larceny Theft,24,29,4
18,Stolen Property,24,29,2
18,Drug Offense,24,29,2
22,Assault,4,21,4
18,Warrant,28,25,1
14,Non-Criminal,15,29,1
17,Other Miscellaneous,22,25,1
19,Vehicle Misplaced,30,28,1
19,Weapons Carrying Etc,29,27,2
19,Weapons Carrying Etc,29,27,2
19,Other Miscellaneous,29,27,1
10,Larceny Theft,26,26,4
23,Robbery,26,23,4
23,Suspicious Occ,26,23,1
14,Larceny Theft,32,26,4
18,Other Miscellaneous,17,27,1
18,Other Miscellaneous,17,27,1
18,Other Miscellaneous,17,27,1
18,Fraud,22,25,2
18,Larceny Theft,25,17,4
17,Larceny Theft,20,14,4
17,Other Miscellaneous,20,14,1
17,Traffic Collision,20,14,1
19,Assault,8,31,4
17,Disorderly Conduct,22,13,2
18,Vandalism,21,26,2
18,Other Miscellaneous,21,26,1
18,Malicious Mischief,21,26,2
19,Offences Against The Family And Children,31,29,2
21,Motor Vehicle Theft,24,27,4
16,Non-Criminal,21,19,1
11,Drug Offense,25,28,2
20,Disorderly Conduct,15,27,2
20,Malicious Mischief,15,27,2
16,Non-Criminal,16,9,1
21,Larceny Theft,27,26,4
21,Assault,7,28,4
21,Family Offense,7,28,2
16,Larceny Theft,31,31,4
20,Burglary,23,24,4
8,Offences Against The Family And Children,20,24,2
8,Missing Person,20,24,1
19,Other Miscellaneous,7,11,1
19,Warrant,7,11,1
19,Other Miscellaneous,7,11,1
15,Larceny Theft,27,23,4
16,Larceny Theft,24,23,4
16,Larceny Theft,3,20,4
16,Larceny Theft,20,19,4
5,Other Miscellaneous,39,37,1
17,Motor Vehicle Theft,31,30,4
21,Sex Offense,21,26,2
21,Malicious Mischief,21,26,2
